"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.271131250E0,1.624571686E0,-2.810405731E0,2.392923889E0,4.032827578E0
2.281143250E0,3.482508087E0,-1.581161957E0,2.283202057E0,4.454317831E0
2.291156250E0,4.459077301E0,-1.224902802E0,1.117875366E0,4.757457576E0
2.301168250E0,3.796255646E0,-1.472038879E0,-2.573149109E-1,4.079787538E0
2.311180250E0,2.571053467E0,-2.577190704E0,-3.977828064E0,5.392155781E0
2.321193250E0,7.167095947E-1,-4.092339935E0,-8.262068939E0,9.247848504E0
2.331205250E0,-2.838098145E-1,-5.599106598E0,-7.990832977E0,9.761350028E0
2.341218250E0,2.722837830E-1,-8.924142151E0,-4.366419983E0,9.938816582E0
2.351230250E0,6.661148071E-1,-1.438613388E1,-8.810678101E-1,1.442847315E1
2.361242250E0,9.380992126E-1,-2.074925171E1,1.127455444E0,2.080102479E1
2.371255250E0,6.288423157E-1,-2.711551300E1,3.415597229E0,2.733702238E1
2.381267250E0,-1.045426025E0,-3.155363388E1,4.396058350E0,3.187554008E1
2.391280250E0,-3.849395142E0,-3.311518661E1,4.551884308E0,3.364748250E1
2.401292250E0,-7.052434387E0,-3.146456909E1,4.175716553E0,3.251449750E1
2.411304250E0,-7.721093903E0,-2.518407944E1,1.910028076E-1,2.634178487E1
2.421317250E0,-5.848937073E0,-1.685869217E1,-1.006806335E0,1.787286282E1
2.431329250E0,-4.315525818E0,-1.205892334E1,-2.140548706E-2,1.280788247E1
2.441342250E0,-3.161725159E0,-9.202862549E0,4.782554626E-1,9.742582479E0
2.451354250E0,-4.321513367E-1,-5.587580566E0,1.102158051E0,5.711616560E0
2.461366250E0,5.020559692E-1,-3.596121826E0,1.325044556E0,3.865216095E0
2.471379250E0,5.685177612E-1,-3.986659698E0,9.120533752E-1,4.128984059E0
2.481391250E0,-3.725752258E-1,-5.414989471E0,-1.672023010E-1,5.430366459E0
2.491404250E0,-1.362466736E0,-5.406457214E0,-1.877994690E0,5.883277936E0
2.501416250E0,-1.254690857E0,-5.881419525E0,-3.728895721E0,7.076016399E0
2.511428250E0,-9.776170349E-1,-6.897805939E0,-4.353846130E0,8.215317277E0
2.521441250E0,-7.777825928E-1,-7.763455811E0,-3.201841736E0,8.433740711E0
2.531453250E0,-8.900491333E-1,-8.569828949E0,-1.294508057E0,8.712629154E0
2.541466250E0,-1.134790192E0,-9.312734070E0,6.310876465E-1,9.402820654E0
2.551478250E0,-1.316512299E0,-9.981842651E0,2.246678009E0,1.031590759E1
2.561490250E0,-1.403182068E0,-1.048659302E1,3.250939636E0,1.106825016E1
2.571503250E0,-1.286873932E0,-1.074869797E1,3.775897980E0,1.146507558E1
2.581515250E0,-9.678872681E-1,-1.072684341E1,3.732637939E0,1.139888422E1
2.591528250E0,-5.234614563E-1,-1.046937881E1,3.162174225E0,1.094902966E1
2.601540250E0,8.831634521E-3,-1.014904495E1,1.703906708E0,1.029108787E1
2.611552250E0,5.120851135E-1,-9.999805298E0,-6.551875305E-1,1.003432149E1
2.621565250E0,6.737489319E-1,-1.017494110E1,-2.756368103E0,1.056318745E1
2.631577250E0,4.240681458E-1,-1.043031006E1,-3.680995331E0,1.106891722E1
2.641590250E0,-1.914518738E-1,-1.076695999E1,-3.523672485E0,1.133050524E1
2.651602250E0,-6.683601379E-1,-1.088222031E1,-2.657423859E0,1.122191274E1
2.661614250E0,-5.694158936E-1,-1.001387604E1,-1.544039154E0,1.014820204E1
2.671627250E0,-3.567082214E-1,-9.323661346E0,-2.733316040E-1,9.334485086E0
