"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.606325458E0,7.893535309E0,-8.910221100E0,-1.958227844E0,1.206377205E1
2.616337458E0,7.808961182E0,-8.957672424E0,-1.879042511E0,1.203123314E1
2.626350458E0,7.732021179E0,-8.751700745E0,-1.772913208E0,1.181184315E1
2.636362458E0,7.813152466E0,-8.647517395E0,-1.663191376E0,1.177247273E1
2.646374458E0,7.838898926E0,-8.746910706E0,-1.525178375E0,1.184411045E1
2.656386458E0,7.870932312E0,-8.918453979E0,-1.372795258E0,1.197392850E1
2.666399458E0,7.874375153E0,-9.061107330E0,-1.243763580E0,1.206881924E1
2.676411458E0,7.754624176E0,-9.067394257E0,-1.190175018E0,1.199034409E1
2.686423458E0,7.500752106E0,-8.828640747E0,-1.204245758E0,1.164716221E1
2.696435458E0,7.137158203E0,-8.398285675E0,-1.307381287E0,1.109862493E1
2.706448458E0,6.691085815E0,-7.837851105E0,-1.430575104E0,1.040428203E1
2.716460458E0,6.217321014E0,-7.182064819E0,-1.565294952E0,9.627423537E0
2.726472458E0,5.773344269E0,-6.519093475E0,-1.630110168E0,8.859308266E0
2.736484458E0,5.337600403E0,-6.013744354E0,-1.627415771E0,8.203875993E0
2.746497458E0,4.944667511E0,-5.821693726E0,-1.564995575E0,7.796862560E0
2.756509458E0,4.674629059E0,-5.851332092E0,-1.517843628E0,7.641602801E0
2.766521458E0,4.527335358E0,-6.006259918E0,-1.470691681E0,7.663867018E0
2.776533458E0,4.545148315E0,-6.226751404E0,-1.429078217E0,7.840476440E0
2.786546458E0,4.722080383E0,-6.518494720E0,-1.311123505E0,8.155235215E0
2.796558458E0,4.993166656E0,-6.833888855E0,-1.148711243E0,8.541269675E0
2.806570458E0,5.377267914E0,-7.180418243E0,-1.071471863E0,9.034460046E0
2.816582458E0,5.807922363E0,-7.483088837E0,-1.099313965E0,9.536093116E0
2.826594458E0,6.097869415E0,-7.666607208E0,-1.168619843E0,9.865421929E0
2.836607458E0,6.319109344E0,-7.755073242E0,-1.238225098E0,1.007995562E1
2.846619458E0,6.499334564E0,-7.839946747E0,-1.292262726E0,1.026528410E1
2.856631458E0,6.566993866E0,-7.936645660E0,-1.347497864E0,1.038900877E1
2.866643458E0,6.557264099E0,-7.985743561E0,-1.388811951E0,1.042586262E1
2.876656458E0,6.530020752E0,-7.902067566E0,-1.477128296E0,1.035691802E1
2.886668458E0,6.539750519E0,-7.739804993E0,-1.588945770E0,1.025659138E1
2.896680458E0,6.538403320E0,-7.604336700E0,-1.713935852E0,1.017419435E1
2.906692458E0,6.560557251E0,-7.521708527E0,-1.828148346E0,1.014687819E1
2.916705458E0,6.547384644E0,-7.474406891E0,-1.951791229E0,1.012642548E1
2.926717458E0,6.509812775E0,-7.356452179E0,-2.091001740E0,1.004327334E1
2.936729458E0,6.527925110E0,-7.152725830E0,-2.197879486E0,9.930053740E0
2.946741458E0,6.516848145E0,-6.873406677E0,-2.286195831E0,9.743701579E0
2.956754458E0,6.401438141E0,-6.527026978E0,-2.303260345E0,9.427910673E0
2.966766458E0,6.273154907E0,-6.238277435E0,-2.276166687E0,9.135070478E0
2.976778458E0,6.170019379E0,-6.012397156E0,-2.273621979E0,8.909961593E0
2.986790458E0,6.082601166E0,-5.808670807E0,-2.322869568E0,8.725503797E0
2.996803458E0,5.998176727E0,-5.655688934E0,-2.396366730E0,8.585308083E0
3.006816083E0,5.944139099E0,-5.610033875E0,-2.437082062E0,8.529046763E0
3.016828083E0,5.965095520E0,-5.642965393E0,-2.412533112E0,8.558372451E0
3.026840083E0,6.026916962E0,-5.676944733E0,-2.362986145E0,8.610176135E0
3.036853083E0,6.092630310E0,-5.700296173E0,-2.351160736E0,8.668418389E0
3.046865083E0,6.207740936E0,-5.785918121E0,-2.322869568E0,8.798216812E0
3.056877083E0,6.328390045E0,-5.950725403E0,-2.338586884E0,8.996034793E0
3.066889083E0,6.470145264E0,-6.117927704E0,-2.389780426E0,9.219700082E0
3.076902083E0,6.617738342E0,-6.251899109E0,-2.407443695E0,9.416819441E0
3.086914083E0,6.755302277E0,-6.360573120E0,-2.406246185E0,9.585458777E0
3.096926083E0,6.817123718E0,-6.434070282E0,-2.404599609E0,9.677424010E0
3.106938083E0,6.868167572E0,-6.465654602E0,-2.403551788E0,9.734139738E0
3.116951083E0,6.950945435E0,-6.513854370E0,-2.401306458E0,9.824063003E0
3.126963083E0,6.991810455E0,-6.554869080E0,-2.382295990E0,9.875578782E0
3.136975083E0,7.008725281E0,-6.554869080E0,-2.379451904E0,9.886876659E0
3.146987083E0,7.008425903E0,-6.511459351E0,-2.403102722E0,9.863672704E0
3.156999083E0,7.013066254E0,-6.540648651E0,-2.393672333E0,9.883969359E0
3.167012083E0,7.036717072E0,-6.602919159E0,-2.400408325E0,9.943635587E0
3.177024083E0,6.978637848E0,-6.628366241E0,-2.493365021E0,9.942509460E0
3.187036083E0,6.934779053E0,-6.692433014E0,-2.518363037E0,9.961022666E0
3.197048083E0,6.926845551E0,-6.840175781E0,-2.504292297E0,1.005189902E1
3.207061083E0,6.846762085E0,-6.927893372E0,-2.556383972E0,1.007020142E1
3.217073083E0,6.787335663E0,-6.942562866E0,-2.632725220E0,1.005973889E1
